"Date","Origin","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Dest","Distance","TaxiIn","TaxiOut","Cancelled","Delay","Temp","Humidity","Pressure","Events"
2008-11-17,"JFK",2008,11,17,1,906,915,1015,1039,"B6",69,84,43,-24,-9,"BTV",267,3,23,0,"in Time",6,48,1016,"no specifiy Event"
2008-11-17,"JFK",2008,11,17,1,2042,2040,2308,7,"AA",326,387,305,-59,2,"LAX",2475,8,13,0,"in Time",6,48,1016,"no specifiy Event"
2008-11-17,"JFK",2008,11,17,1,827,830,1329,1333,"DL",242,243,211,-4,-3,"SJU",1597,4,27,0,"in Time",6,48,1016,"no specifiy Event"
2008-11-17,"JFK",2008,11,17,1,915,915,1100,1114,"OH",105,119,80,-14,0,"CMH",483,7,18,0,"in Time",6,48,1016,"no specifiy Event"
2008-11-17,"JFK",2008,11,17,1,1459,1459,1651,1701,"OH",112,122,81,-10,0,"RDU",426,5,26,0,"in Time",6,48,1016,"no specifiy Event"
2008-11-17,"JFK",2008,11,17,1,1617,1610,1757,1759,"B6",100,109,63,-2,7,"RIC",288,4,33,0,"in Time",6,48,1016,"no specifiy Event"
2008-11-17,"LAX",2008,11,17,1,900,900,1003,1020,"WN",63,80,52,-17,0,"OAK",337,5,6,0,"in Time",23,29,1019,"Fog"
2008-11-17,"LAX",2008,11,17,1,1702,1705,1745,1748,"OO",43,43,22,-3,-3,"SBA",89,6,15,0,"in Time",23,29,1019,"Fog"
2008-11-17,"LAX",2008,11,17,1,621,620,725,740,"WN",64,80,49,-15,1,"SFO",337,8,7,0,"in Time",23,29,1019,"Fog"
2008-11-17,"LAX",2008,11,17,1,1449,1440,2049,2050,"AA",240,250,217,-1,9,"ORD",1745,10,13,0,"in Time",23,29,1019,"Fog"
2008-11-17,"LAX",2008,11,17,1,1456,1500,1605,1615,"WN",69,75,53,-10,-4,"OAK",337,5,11,0,"in Time",23,29,1019,"Fog"
2008-11-17,"LAX",2008,11,17,1,1143,1150,1245,1320,"AA",62,90,48,-35,-7,"SFO",337,3,11,0,"in Time",23,29,1019,"Fog"
2008-11-17,"LAX",2008,11,17,1,2232,2235,2351,2359,"OO",79,84,55,-8,-3,"SMF",373,4,20,0,"in Time",23,29,1019,"Fog"
2008-11-17,"LAX",2008,11,17,1,1859,1900,2004,2024,"UA",65,84,51,-20,-1,"SFO",337,4,10,0,"in Time",23,29,1019,"Fog"
2008-11-17,"LAX",2008,11,17,1,1250,1250,1335,1330,"OO",45,40,14,5,0,"OXR",49,3,28,0,"Delayed",23,29,1019,"Fog"
2008-11-17,"LAX",2008,11,17,1,1022,1030,1118,1130,"MQ",56,60,36,-12,-8,"FAT",209,2,18,0,"in Time",23,29,1019,"Fog"
2008-11-17,"LAX",2008,11,17,1,2315,2325,510,520,"UA",235,235,212,-10,-10,"ORD",1745,7,16,0,"in Time",23,29,1019,"Fog"
2008-11-17,"LAX",2008,11,17,1,1539,1540,1635,1645,"WN",56,65,47,-10,-1,"SJC",308,3,6,0,"in Time",23,29,1019,"Fog"
2008-11-17,"LAX",2008,11,17,1,734,741,843,842,"OO",69,61,35,1,-7,"SBP",155,5,29,0,"Delayed",23,29,1019,"Fog"
2008-11-18,"JFK",2008,11,18,2,951,955,1214,1243,"DL",323,348,286,-29,-4,"LAS",2248,7,30,0,"in Time",2,47,1017,"Snow"
2008-11-18,"JFK",2008,11,18,2,1959,2000,2229,2312,"B6",150,192,125,-43,-1,"MCO",944,7,18,0,"in Time",2,47,1017,"Snow"
2008-11-18,"JFK",2008,11,18,2,1749,1729,2056,2119,"UA",367,410,328,-23,20,"SFO",2586,9,30,0,"in Time",2,47,1017,"Snow"
2008-11-18,"JFK",2008,11,18,2,827,830,1107,1125,"DL",160,175,109,-18,-3,"ATL",760,8,43,0,"in Time",2,47,1017,"Snow"
2008-11-18,"JFK",2008,11,18,2,1823,1830,2119,2232,"B6",356,422,331,-73,-7,"SJC",2569,5,20,0,"in Time",2,47,1017,"Snow"
2008-11-18,"JFK",2008,11,18,2,1340,1305,1622,1612,"DL",162,187,136,10,35,"MCO",944,9,17,0,"Delayed",2,47,1017,"Snow"
2008-11-18,"JFK",2008,11,18,2,1739,1745,1917,1952,"B6",98,127,74,-35,-6,"RDU",426,6,18,0,"in Time",2,47,1017,"Snow"
2008-11-18,"LAX",2008,11,18,2,1637,1344,2225,1950,"UA",228,246,211,155,173,"ORD",1745,5,12,0,"Delayed",21,55,1019,"Fog"
2008-11-18,"LAX",2008,11,18,2,2017,2020,2115,2125,"WN",58,65,40,-10,-3,"LAS",236,7,11,0,"in Time",21,55,1019,"Fog"
2008-11-18,"LAX",2008,11,18,2,1347,1350,1435,1440,"MQ",48,50,29,-5,-3,"SAN",109,6,13,0,"in Time",21,55,1019,"Fog"
2008-11-18,"LAX",2008,11,18,2,2140,2145,2353,6,"OO",73,81,60,-13,-5,"PHX",370,3,10,0,"in Time",21,55,1019,"Fog"
2008-11-18,"LAX",2008,11,18,2,1808,1810,1912,1925,"WN",64,75,55,-13,-2,"SFO",337,4,5,0,"in Time",21,55,1019,"Fog"
2008-11-18,"LAX",2008,11,18,2,1640,1645,1743,1805,"WN",63,80,52,-22,-5,"SFO",337,5,6,0,"in Time",21,55,1019,"Fog"
2008-11-18,"LAX",2008,11,18,2,1221,1225,1531,1540,"F9",130,135,116,-9,-4,"DEN",862,4,10,0,"in Time",21,55,1019,"Fog"
2008-11-18,"LAX",2008,11,18,2,852,840,1735,1655,"UA",343,315,305,40,12,"PHL",2401,6,32,0,"Delayed",21,55,1019,"Fog"
2008-11-18,"LAX",2008,11,18,2,2127,2134,2331,2349,"OO",64,75,52,-18,-7,"YUM",237,2,10,0,"in Time",21,55,1019,"Fog"
2008-11-18,"LAX",2008,11,18,2,1417,1424,1453,1509,"OO",36,45,24,-16,-7,"CLD",86,3,9,0,"in Time",21,55,1019,"Fog"
2008-11-18,"LAX",2008,11,18,2,555,600,1124,1055,"AA",209,175,165,29,-5,"DFW",1235,15,29,0,"Delayed",21,55,1019,"Fog"
2008-11-18,"LAX",2008,11,18,2,1718,1720,1809,1825,"WN",51,65,37,-16,-2,"LAS",236,7,7,0,"in Time",21,55,1019,"Fog"
2008-11-18,"LAX",2008,11,18,2,1550,1555,2128,2124,"NW",218,209,193,4,-5,"MSP",1536,11,14,0,"Delayed",21,55,1019,"Fog"
2008-11-18,"LAX",2008,11,18,2,843,845,1333,1330,"WN",170,165,155,3,-2,"SAT",1210,4,11,0,"Delayed",21,55,1019,"Fog"
2008-11-18,"LAX",2008,11,18,2,558,600,713,720,"WN",75,80,54,-7,-2,"OAK",337,5,16,0,"in Time",21,55,1019,"Fog"
2008-11-18,"LAX",2008,11,18,2,2005,2008,2319,2320,"F9",134,132,118,-1,-3,"DEN",862,6,10,0,"in Time",21,55,1019,"Fog"
2008-11-18,"LAX",2008,11,18,2,1844,1840,2319,2325,"WN",155,165,147,-6,4,"SAT",1210,3,5,0,"in Time",21,55,1019,"Fog"
2008-11-19,"JFK",2008,11,19,3,1455,1455,1753,1825,"AA",358,390,339,-32,0,"SFO",2586,3,16,0,"in Time",0,36,1018,"no specifiy Event"
2008-11-19,"JFK",2008,11,19,3,858,905,1131,1206,"B6",153,181,121,-35,-7,"MCO",944,8,24,0,"in Time",0,36,1018,"no specifiy Event"
2008-11-19,"JFK",2008,11,19,3,1203,1210,1451,1525,"AA",348,375,320,-34,-7,"LAX",2475,7,21,0,"in Time",0,36,1018,"no specifiy Event"
2008-11-19,"JFK",2008,11,19,3,1655,1659,1858,1939,"DL",123,160,93,-41,-4,"CVG",589,5,25,0,"in Time",0,36,1018,"no specifiy Event"
2008-11-19,"JFK",2008,11,19,3,821,825,1228,1208,"DL",427,403,371,20,-4,"SFO",2586,5,51,0,"Delayed",0,36,1018,"no specifiy Event"
2008-11-19,"JFK",2008,11,19,3,1221,1220,1347,1338,"B6",86,78,63,9,1,"PWM",274,2,21,0,"Delayed",0,36,1018,"no specifiy Event"
2008-11-19,"LAX",2008,11,19,3,1408,1412,1449,1455,"OO",41,43,22,-6,-4,"SBA",89,3,16,0,"in Time",18,74,1017,"Fog"
2008-11-19,"LAX",2008,11,19,3,2031,2040,2303,2309,"AS",152,149,127,-6,-9,"PDX",834,8,17,0,"in Time",18,74,1017,"Fog"
2008-11-19,"LAX",2008,11,19,3,823,830,940,957,"OO",77,87,58,-17,-7,"SMF",373,3,16,0,"in Time",18,74,1017,"Fog"
2008-11-19,"LAX",2008,11,19,3,956,1000,1101,1115,"WN",65,75,54,-14,-4,"OAK",337,6,5,0,"in Time",18,74,1017,"Fog"
2008-11-19,"LAX",2008,11,19,3,1621,1625,1703,1720,"MQ",42,55,23,-17,-4,"SAN",109,4,15,0,"in Time",18,74,1017,"Fog"
2008-11-19,"LAX",2008,11,19,3,850,900,1209,1229,"UA",139,149,117,-20,-10,"DEN",862,10,12,0,"in Time",18,74,1017,"Fog"
2008-11-19,"LAX",2008,11,19,3,946,945,1234,1235,"WN",108,110,94,-1,1,"ELP",714,4,10,0,"in Time",18,74,1017,"Fog"
2008-11-20,"JFK",2008,11,20,4,1414,1415,1554,1550,"B6",100,95,60,4,-1,"BUF",301,4,36,0,"Delayed",2,50,1012,"no specifiy Event"
2008-11-20,"JFK",2008,11,20,4,1410,1355,1546,1535,"MQ",96,100,71,11,15,"RDU",426,3,22,0,"Delayed",2,50,1012,"no specifiy Event"
2008-11-20,"JFK",2008,11,20,4,2027,2030,2316,2344,"B6",169,194,149,-28,-3,"PBI",1028,3,17,0,"in Time",2,50,1012,"no specifiy Event"
2008-11-20,"JFK",2008,11,20,4,1935,1940,2106,2110,"MQ",91,90,35,-4,-5,"BOS",187,4,52,0,"in Time",2,50,1012,"no specifiy Event"
2008-11-20,"JFK",2008,11,20,4,1622,1625,1936,1942,"DL",194,197,138,-6,-3,"MCO",944,4,52,0,"in Time",2,50,1012,"no specifiy Event"
2008-11-20,"JFK",2008,11,20,4,801,800,1007,1024,"NW",186,204,161,-17,1,"MSP",1028,4,21,0,"in Time",2,50,1012,"no specifiy Event"
2008-11-20,"JFK",2008,11,20,4,1313,1315,1629,1634,"B6",376,379,359,-5,-2,"BUR",2465,2,15,0,"in Time",2,50,1012,"no specifiy Event"
2008-11-20,"JFK",2008,11,20,4,1513,1505,1640,1638,"OH",87,93,49,2,8,"IAD",228,7,31,0,"Delayed",2,50,1012,"no specifiy Event"
2008-11-20,"JFK",2008,11,20,4,1611,1620,1838,1842,"NW",147,142,94,-4,-9,"DTW",508,10,43,0,"in Time",2,50,1012,"no specifiy Event"
2008-11-20,"LAX",2008,11,20,4,1250,1254,1337,1347,"OO",47,53,32,-10,-4,"PSP",110,5,10,0,"in Time",17,74,1017,"Fog"
2008-11-20,"LAX",2008,11,20,4,1021,1026,1547,1603,"UA",206,217,192,-16,-5,"MSY",1671,6,8,0,"in Time",17,74,1017,"Fog"
2008-11-20,"LAX",2008,11,20,4,2106,2115,2342,2356,"OO",96,101,77,-14,-9,"SGU",348,3,16,0,"in Time",17,74,1017,"Fog"
2008-11-20,"LAX",2008,11,20,4,1046,1055,1319,1319,"AS",153,144,124,0,-9,"PDX",834,3,26,0,"in Time",17,74,1017,"Fog"
2008-11-20,"LAX",2008,11,20,4,957,1005,1106,1120,"AA",69,75,39,-14,-8,"LAS",236,11,19,0,"in Time",17,74,1017,"Fog"
2008-11-20,"LAX",2008,11,20,4,730,735,1241,1237,"OO",191,182,154,4,-5,"DFW",1235,19,18,0,"Delayed",17,74,1017,"Fog"
2008-11-20,"LAX",2008,11,20,4,901,900,1215,1229,"UA",134,149,111,-14,1,"DEN",862,4,19,0,"in Time",17,74,1017,"Fog"
2008-11-20,"LAX",2008,11,20,4,2212,2215,537,556,"DL",265,281,242,-19,-3,"MCO",2217,10,13,0,"in Time",17,74,1017,"Fog"
2008-11-20,"LAX",2008,11,20,4,758,800,1022,1017,"US",84,77,54,5,-2,"PHX",370,17,13,0,"Delayed",17,74,1017,"Fog"
2008-11-20,"LAX",2008,11,20,4,2229,2230,2309,2315,"OO",40,45,23,-6,-1,"CLD",86,5,12,0,"in Time",17,74,1017,"Fog"
2008-11-20,"LAX",2008,11,20,4,1553,1559,1643,1650,"OO",50,51,31,-7,-6,"BFL",109,6,13,0,"in Time",17,74,1017,"Fog"
2008-11-20,"LAX",2008,11,20,4,1058,1103,1322,1330,"OO",84,87,63,-8,-5,"TUS",451,4,17,0,"in Time",17,74,1017,"Fog"
2008-11-20,"LAX",2008,11,20,4,1430,1430,1717,1725,"WN",107,115,94,-8,0,"ELP",714,6,7,0,"in Time",17,74,1017,"Fog"
2008-11-20,"LAX",2008,11,20,4,1814,1825,2258,2325,"AA",164,180,142,-27,-11,"DFW",1235,10,12,0,"in Time",17,74,1017,"Fog"
2008-11-21,"JFK",2008,11,21,5,857,859,1355,1359,"B6",238,240,198,-4,-2,"SJU",1597,0,40,0,"in Time",1,45,1018,"no specifiy Event"
2008-11-21,"JFK",2008,11,21,5,1156,1120,1402,1333,"NW",186,193,152,29,36,"MSP",1028,4,30,0,"Delayed",1,45,1018,"no specifiy Event"
2008-11-21,"JFK",2008,11,21,5,2045,2040,2357,7,"AA",372,387,345,-10,5,"LAX",2475,4,23,0,"in Time",1,45,1018,"no specifiy Event"
2008-11-21,"JFK",2008,11,21,5,1910,1910,2055,2102,"OH",105,112,38,-7,0,"BOS",187,10,57,0,"in Time",1,45,1018,"no specifiy Event"
2008-11-21,"JFK",2008,11,21,5,2348,2350,442,439,"B6",234,229,207,3,-2,"PSE",1617,4,23,0,"Delayed",1,45,1018,"no specifiy Event"
2008-11-21,"JFK",2008,11,21,5,1228,1220,1349,1338,"B6",81,78,48,11,8,"PWM",274,4,29,0,"Delayed",1,45,1018,"no specifiy Event"
2008-11-21,"JFK",2008,11,21,5,729,730,1231,1225,"AA",242,235,205,6,-1,"STT",1623,4,33,0,"Delayed",1,45,1018,"no specifiy Event"
2008-11-21,"JFK",2008,11,21,5,752,757,1055,1059,"B6",183,182,151,-4,-5,"PBI",1028,4,28,0,"in Time",1,45,1018,"no specifiy Event"
2008-11-21,"JFK",2008,11,21,5,1058,1100,1205,1216,"B6",67,76,45,-11,-2,"BTV",267,4,18,0,"in Time",1,45,1018,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,622,605,1219,1205,"AA",237,240,212,14,17,"ORD",1745,9,16,0,"Delayed",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,1532,1530,1908,1915,"AA",336,345,317,-7,2,"HNL",2556,5,14,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,1114,1105,1942,1935,"AA",328,330,298,7,9,"JFK",2475,14,16,0,"Delayed",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,2103,2110,2157,2211,"OO",54,61,40,-14,-7,"FAT",209,4,10,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,1024,1025,1323,1340,"WN",119,135,109,-17,-1,"DEN",862,5,5,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,2151,2159,2254,2315,"OO",63,76,49,-21,-8,"SJC",308,4,10,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,1829,1836,1918,1921,"OO",49,45,26,-3,-7,"CLD",86,5,18,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,1413,1400,1515,1515,"WN",62,75,52,0,13,"OAK",337,5,5,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,2119,2120,2356,5,"WN",97,105,87,-9,-1,"SLC",590,2,8,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,1544,1550,1841,1845,"MQ",117,115,91,-4,-6,"ELP",714,4,22,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,1722,1725,2119,2115,"AA",357,350,335,4,-3,"HNL",2556,7,15,0,"Delayed",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,831,835,1602,1556,"NW",271,261,237,6,-4,"DTW",1979,14,20,0,"Delayed",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,1924,1925,2215,2213,"OO",111,108,82,2,-1,"SLC",590,7,22,0,"Delayed",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,1225,1230,1324,1325,"MQ",59,55,32,-1,-5,"SAN",109,11,16,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,2130,2130,538,537,"AA",308,307,270,1,0,"JFK",2475,10,28,0,"Delayed",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,1633,1642,1752,1806,"OO",79,84,63,-14,-9,"SMF",373,4,12,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,2323,2330,605,638,"DL",222,248,202,-33,-7,"CVG",1900,6,14,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,802,805,1358,1410,"AA",236,245,212,-12,-3,"ORD",1745,6,18,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,2353,2330,651,646,"CO",238,256,222,5,23,"CLE",2053,7,9,0,"Delayed",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,1618,1610,1836,1830,"WN",78,80,58,6,8,"PHX",370,3,17,0,"Delayed",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,1202,1210,1414,1434,"OO",132,144,117,-20,-8,"PDX",834,3,12,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,703,705,1253,1308,"UA",230,243,210,-15,-2,"ORD",1745,3,17,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,1051,1050,1551,1600,"WN",180,190,168,-9,1,"MCI",1363,4,8,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,726,720,1531,1538,"CO",305,318,286,-7,6,"EWR",2454,10,9,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,1727,1735,1819,1832,"OO",52,57,32,-13,-8,"SMX",135,5,15,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,717,720,1536,1530,"AA",319,310,293,6,-3,"BOS",2611,7,19,0,"Delayed",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,813,816,910,907,"OO",57,51,39,3,-3,"SAN",109,6,12,0,"Delayed",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,1747,1755,2139,2138,"DL",352,343,328,1,-8,"HNL",2556,9,15,0,"Delayed",19,53,1015,"no specifiy Event"
2008-11-21,"LAX",2008,11,21,5,1524,1525,1817,1826,"OO",113,121,98,-9,-1,"BOI",674,4,11,0,"in Time",19,53,1015,"no specifiy Event"
2008-11-22,"JFK",2008,11,22,6,1522,1525,1645,1640,"MQ",83,75,38,5,-3,"BWI",184,10,35,0,"Delayed",-2,39,1027,"no specifiy Event"
2008-11-22,"JFK",2008,11,22,6,827,830,1329,1333,"DL",242,243,198,-4,-3,"SJU",1597,4,40,0,"in Time",-2,39,1027,"no specifiy Event"
2008-11-22,"JFK",2008,11,22,6,1422,1415,1603,1550,"B6",101,95,62,13,7,"BUF",301,3,36,0,"Delayed",-2,39,1027,"no specifiy Event"
2008-11-22,"JFK",2008,11,22,6,1658,1700,2103,2057,"DL",365,357,304,6,-2,"PHX",2153,4,57,0,"Delayed",-2,39,1027,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,1435,1440,1921,1950,"AA",166,190,150,-29,-5,"DFW",1235,6,10,0,"in Time",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,1333,1255,1822,1752,"OO",169,177,147,30,38,"DFW",1235,9,13,0,"Delayed",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,955,910,1720,1655,"AA",265,285,244,25,45,"IAD",2288,5,16,0,"Delayed",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,1030,1030,1126,1130,"MQ",56,60,37,-4,0,"FAT",209,3,16,0,"in Time",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,1048,1050,1303,1311,"OO",75,81,54,-8,-2,"PHX",370,3,18,0,"in Time",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,1327,1331,1909,1934,"UA",222,243,206,-25,-4,"ORD",1745,6,10,0,"in Time",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,1321,1322,1540,1543,"OO",79,81,63,-3,-1,"PHX",370,3,13,0,"in Time",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,959,1005,1107,1120,"AA",68,75,38,-13,-6,"LAS",236,11,19,0,"in Time",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,1440,1440,2027,2050,"AA",227,250,208,-23,0,"ORD",1745,10,9,0,"in Time",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,1354,1345,1630,1635,"WN",96,110,85,-5,9,"ABQ",677,5,6,0,"in Time",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,50,50,541,553,"CO",171,183,154,-12,0,"IAH",1379,6,11,0,"in Time",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,1504,1510,2017,2045,"AA",193,215,175,-28,-6,"STL",1593,4,14,0,"in Time",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,1558,1550,1710,1710,"WN",72,80,62,0,8,"RNO",390,4,6,0,"in Time",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,559,600,842,857,"DL",103,117,81,-15,-1,"SLC",590,5,17,0,"in Time",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,1308,1250,2017,2007,"DL",249,257,213,10,18,"ATL",1946,22,14,0,"Delayed",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,610,615,1145,1215,"UA",215,240,198,-30,-5,"ORD",1745,4,13,0,"in Time",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,1636,1640,1756,1804,"OO",80,84,60,-8,-4,"SMF",373,4,16,0,"in Time",20,58,1017,"no specifiy Event"
2008-11-22,"LAX",2008,11,22,6,1048,1059,1135,1152,"OO",47,53,33,-17,-11,"PSP",110,3,11,0,"in Time",20,58,1017,"no specifiy Event"
2008-11-23,"JFK",2008,11,23,7,2200,2200,2314,2335,"OH",74,95,44,-21,0,"BOS",187,4,26,0,"in Time",0,45,1030,"no specifiy Event"
2008-11-23,"JFK",2008,11,23,7,1644,1600,1830,1747,"OH",106,107,54,43,44,"DCA",213,6,46,0,"Delayed",0,45,1030,"no specifiy Event"
2008-11-23,"JFK",2008,11,23,7,833,835,1122,1137,"DL",169,182,127,-15,-2,"MCO",944,4,38,0,"in Time",0,45,1030,"no specifiy Event"
2008-11-23,"JFK",2008,11,23,7,1639,1640,2003,2010,"DL",384,390,347,-7,-1,"SAN",2446,4,33,0,"in Time",0,45,1030,"no specifiy Event"
2008-11-23,"JFK",2008,11,23,7,1610,1610,1730,1744,"OH",80,94,33,-14,0,"BWI",184,5,42,0,"in Time",0,45,1030,"no specifiy Event"
2008-11-23,"JFK",2008,11,23,7,645,644,1014,1009,"UA",389,385,347,5,1,"LAX",2475,10,32,0,"Delayed",0,45,1030,"no specifiy Event"
2008-11-23,"LAX",2008,11,23,7,1246,1245,1328,1325,"MQ",42,40,26,3,1,"SBA",89,3,13,0,"Delayed",16,80,1019,"no specifiy Event"
2008-11-23,"LAX",2008,11,23,7,1401,1409,1742,1800,"UA",341,351,324,-18,-8,"HNL",2556,3,14,0,"in Time",16,80,1019,"no specifiy Event"
2008-11-23,"LAX",2008,11,23,7,1728,1730,1834,1850,"WN",66,80,53,-16,-2,"OAK",337,5,8,0,"in Time",16,80,1019,"no specifiy Event"
2008-11-23,"LAX",2008,11,23,7,1350,1340,1602,1600,"WN",72,80,63,2,10,"TUS",451,3,6,0,"Delayed",16,80,1019,"no specifiy Event"
2008-11-23,"LAX",2008,11,23,7,1654,1657,1739,1740,"OO",45,43,26,-1,-3,"SBA",89,4,15,0,"in Time",16,80,1019,"no specifiy Event"
2008-11-23,"LAX",2008,11,23,7,1630,1640,1737,1755,"AA",67,75,41,-18,-10,"LAS",236,10,16,0,"in Time",16,80,1019,"no specifiy Event"
2008-11-23,"LAX",2008,11,23,7,1252,1300,1538,1546,"OO",106,106,86,-8,-8,"SLC",590,4,16,0,"in Time",16,80,1019,"no specifiy Event"
2008-11-23,"LAX",2008,11,23,7,1010,1010,1103,1100,"MQ",53,50,30,3,0,"SAN",109,3,20,0,"Delayed",16,80,1019,"no specifiy Event"
2008-11-23,"LAX",2008,11,23,7,1639,1645,1747,1805,"WN",68,80,56,-18,-6,"RNO",390,4,8,0,"in Time",16,80,1019,"no specifiy Event"
2008-11-23,"LAX",2008,11,23,7,1046,1050,1805,1815,"CO",259,265,238,-10,-4,"CLE",2053,6,15,0,"in Time",16,80,1019,"no specifiy Event"
2008-11-23,"LAX",2008,11,23,7,1056,1059,1549,1548,"OO",173,169,143,1,-3,"SAT",1210,3,27,0,"Delayed",16,80,1019,"no specifiy Event"
2008-11-23,"LAX",2008,11,23,7,823,830,942,957,"OO",79,87,61,-15,-7,"SMF",373,4,14,0,"in Time",16,80,1019,"no specifiy Event"
2008-11-23,"LAX",2008,11,23,7,856,900,1344,1355,"WN",168,175,152,-11,-4,"AUS",1242,5,11,0,"in Time",16,80,1019,"no specifiy Event"
2008-11-24,"JFK",2008,11,24,1,755,800,1025,1054,"DL",330,354,308,-29,-5,"LAS",2248,5,17,0,"in Time",5,61,1024,"Rain"
2008-11-24,"JFK",2008,11,24,1,2030,2030,2219,2225,"OH",169,175,113,-6,0,"ORD",740,9,47,0,"in Time",5,61,1024,"Rain"
2008-11-24,"JFK",2008,11,24,1,2233,2235,2343,2357,"B6",70,82,48,-14,-2,"IAD",228,5,17,0,"in Time",5,61,1024,"Rain"
2008-11-24,"JFK",2008,11,24,1,1815,1615,2007,1816,"B6",172,181,124,111,120,"ORD",740,4,44,0,"Delayed",5,61,1024,"Rain"
2008-11-24,"JFK",2008,11,24,1,853,859,1316,1359,"B6",203,240,179,-43,-6,"SJU",1597,4,20,0,"in Time",5,61,1024,"Rain"
2008-11-24,"JFK",2008,11,24,1,1817,1745,2007,1952,"B6",110,127,74,15,32,"RDU",426,4,32,0,"Delayed",5,61,1024,"Rain"
2008-11-24,"JFK",2008,11,24,1,1408,1415,1551,1607,"B6",103,112,72,-16,-7,"RDU",426,3,28,0,"in Time",5,61,1024,"Rain"
2008-11-24,"JFK",2008,11,24,1,1609,1615,1749,1745,"MQ",100,90,57,4,-6,"DCA",213,6,37,0,"Delayed",5,61,1024,"Rain"
2008-11-24,"JFK",2008,11,24,1,1110,1110,1209,1225,"B6",59,75,41,-16,0,"SYR",209,3,15,0,"in Time",5,61,1024,"Rain"
2008-11-24,"LAX",2008,11,24,1,1343,1345,1449,1500,"WN",66,75,53,-11,-2,"SFO",337,8,5,0,"in Time",15,79,1018,"no specifiy Event"
2008-11-24,"LAX",2008,11,24,1,1131,1140,1241,1251,"US",70,71,39,-10,-9,"LAS",236,6,25,0,"in Time",15,79,1018,"no specifiy Event"
